BuildingIndex,Year,Month,Day,Hour,Quarter,DayofType,Holiday,HighestTemp,Whether,Demand,
1,2019,1,11,11,2,5,4,8.1,1,3996,
1,2019,1,11,11,3,5,4,8.1,1,5844,
1,2019,1,11,12,0,5,4,8.1,1,5760,
1,2019,1,11,12,1,5,4,8.1,1,5784,
1,2019,1,11,12,2,5,4,8.1,1,5796,
1,2019,1,11,12,3,5,4,8.1,1,5772,
1,2019,1,11,13,0,5,4,8.1,1,5796,
1,2019,1,11,13,1,5,4,8.1,1,5788,
1,2019,1,11,13,2,5,4,8.1,1,5772,
1,2019,1,11,13,3,5,4,8.1,1,5784,
1,2019,1,11,14,0,5,4,8.1,1,5748,
1,2019,1,11,14,1,5,4,8.1,1,5784,
1,2019,1,11,14,2,5,4,8.1,1,5796,
1,2019,1,11,14,3,5,4,8.1,1,5820,
1,2019,1,11,15,0,5,4,8.1,1,5784,
1,2019,1,11,15,1,5,4,8.1,2,5796,
1,2019,1,11,15,2,5,4,8.1,2,5784,
1,2019,1,11,15,3,5,4,8.1,2,5784,
1,2019,1,11,16,0,5,4,8.1,2,5772,
1,2019,1,11,16,1,5,4,8.1,2,5772,
1,2019,1,11,16,2,5,4,8.1,2,5784,
1,2019,1,11,16,3,5,4,8.1,2,5776,
1,2019,1,11,17,0,5,4,8.1,2,5772,
1,2019,1,11,17,1,5,4,8.1,3,5784,
1,2019,1,11,17,2,5,4,8.1,3,5784,
1,2019,1,11,17,3,5,4,8.1,3,5784,
1,2019,1,11,18,0,5,4,8.1,3,5796,
1,2019,1,11,18,1,5,4,8.1,4,5784,
1,2019,1,11,18,2,5,4,8.1,4,5808,
1,2019,1,11,18,3,5,4,8.1,4,5776,
1,2019,1,11,19,0,5,4,8.1,4,5804,
1,2019,1,11,19,1,5,4,8.1,4,5780,
1,2019,1,11,19,2,5,4,8.1,4,5772,
1,2019,1,11,19,3,5,4,8.1,4,5808,
1,2019,1,11,20,0,5,4,8.1,4,5820,
1,2019,1,11,20,1,5,4,8.1,3,5788,
1,2019,1,11,20,2,5,4,8.1,3,5780,
1,2019,1,11,20,3,5,4,8.1,3,5808,
1,2019,1,11,21,0,5,4,8.1,3,5784,
1,2019,1,11,21,1,5,4,8.1,4,5808,
1,2019,1,11,21,2,5,4,8.1,4,5796,
1,2019,1,11,21,3,5,4,8.1,4,5796,
1,2019,1,11,22,0,5,4,8.1,4,5796,
1,2019,1,11,22,1,5,4,8.1,4,5808,
1,2019,1,11,22,2,5,4,8.1,4,4452,
1,2019,1,11,22,3,5,4,8.1,4,4452,
1,2019,1,11,23,0,5,4,8.1,4,4440,
1,2019,1,11,23,1,5,4,8.1,4,4452,
1,2019,1,11,23,2,5,4,8.1,4,4464,
1,2019,1,11,23,3,5,4,8.1,4,4452,
1,2019,1,12,0,0,5,1,8.1,4,4464,
1,2019,1,12,0,1,6,5,5.9,4,4456,
1,2019,1,12,0,2,6,5,5.9,4,4428,
1,2019,1,12,0,3,6,5,5.9,4,4408,
1,2019,1,12,1,0,6,5,5.9,4,2688,
1,2019,1,12,1,1,6,5,5.9,4,2700,
1,2019,1,12,1,2,6,5,5.9,4,2700,
1,2019,1,12,1,3,6,5,5.9,4,2712,
1,2019,1,12,2,0,6,5,5.9,4,2676,
1,2019,1,12,2,1,6,5,5.9,4,2664,
1,2019,1,12,2,2,6,5,5.9,4,2672,
1,2019,1,12,2,3,6,5,5.9,4,2676,
1,2019,1,12,3,0,6,5,5.9,4,2688,
1,2019,1,12,3,1,6,5,5.9,4,2688,
1,2019,1,12,3,2,6,5,5.9,4,2656,
1,2019,1,12,3,3,6,5,5.9,4,2668,
1,2019,1,12,4,0,6,5,5.9,4,2676,
1,2019,1,12,4,1,6,5,5.9,4,2676,
1,2019,1,12,4,2,6,5,5.9,4,1812,
1,2019,1,12,4,3,6,5,5.9,4,1812,
1,2019,1,12,5,0,6,5,5.9,4,1792,
1,2019,1,12,5,1,6,5,5.9,4,1812,
1,2019,1,12,5,2,6,5,5.9,4,1808,
1,2019,1,12,5,3,6,5,5.9,4,1804,
1,2019,1,12,6,0,6,5,5.9,4,1836,
1,2019,1,12,6,1,6,5,5.9,4,1800,
1,2019,1,12,6,2,6,5,5.9,4,1804,
1,2019,1,12,6,3,6,5,5.9,4,1800,
1,2019,1,12,7,0,6,5,5.9,4,1800,
1,2019,1,12,7,1,6,5,5.9,4,1796,
1,2019,1,12,7,2,6,5,5.9,4,1812,
1,2019,1,12,7,3,6,5,5.9,4,1824,
1,2019,1,12,8,0,6,5,5.9,4,1800,
1,2019,1,12,8,1,6,5,5.9,4,1792,
1,2019,1,12,8,2,6,5,5.9,4,1800,
1,2019,1,12,8,3,6,5,5.9,4,1812,
1,2019,1,12,9,0,6,5,5.9,4,1812,
1,2019,1,12,9,1,6,5,5.9,4,1800,
1,2019,1,12,9,2,6,5,5.9,4,1792,
1,2019,1,12,9,3,6,5,5.9,4,1800,
1,2019,1,12,10,0,6,5,5.9,4,1812,
1,2019,1,12,10,1,6,5,5.9,4,1800,
1,2019,1,12,10,2,6,5,5.9,4,1788,
1,2019,1,12,10,3,6,5,5.9,4,1788,
1,2019,1,12,11,0,6,5,5.9,4,1788,
1,2019,1,12,11,1,6,5,5.9,4,1788,
1,2019,1,12,11,2,6,5,5.9,4,1812,
1,2019,1,12,11,3,6,5,5.9,4,2676,
1,2019,1,12,12,0,6,5,5.9,4,4056,
1,2019,1,12,12,1,6,5,5.9,4,4036,
1,2019,1,12,12,2,6,5,5.9,4,4032,
1,2019,1,12,12,3,6,5,5.9,4,4020,
1,2019,1,12,13,0,6,5,5.9,4,4012,
1,2019,1,12,13,1,6,5,5.9,4,4044,
1,2019,1,12,13,2,6,5,5.9,4,5832,
1,2019,1,12,13,3,6,5,5.9,4,5800,
1,2019,1,12,14,0,6,5,5.9,4,5808,
1,2019,1,12,14,1,6,5,5.9,4,5796,
1,2019,1,12,14,2,6,5,5.9,4,5820,
1,2019,1,12,14,3,6,5,5.9,4,5808,
1,2019,1,12,15,0,6,5,5.9,4,5808,
1,2019,1,12,15,1,6,5,5.9,4,5808,
1,2019,1,12,15,2,6,5,5.9,4,5776,
1,2019,1,12,15,3,6,5,5.9,4,5780,
1,2019,1,12,16,0,6,5,5.9,4,5808,
1,2019,1,12,16,1,6,5,5.9,3,5796,
1,2019,1,12,16,2,6,5,5.9,3,5796,
1,2019,1,12,16,3,6,5,5.9,3,5820,
1,2019,1,12,17,0,6,5,5.9,3,5804,
1,2019,1,12,17,1,6,5,5.9,3,5808,
1,2019,1,12,17,2,6,5,5.9,3,5808,
1,2019,1,12,17,3,6,5,5.9,3,5784,
1,2019,1,12,18,0,6,5,5.9,3,5812,
1,2019,1,12,18,1,6,5,5.9,1,4452,
1,2019,1,12,18,2,6,5,5.9,1,4440,
1,2019,1,12,18,3,6,5,5.9,1,4432,
1,2019,1,12,19,0,6,5,5.9,1,4440,
1,2019,1,12,19,1,6,5,5.9,1,3588,
1,2019,1,12,19,2,6,5,5.9,1,3588,
1,2019,1,12,19,3,6,5,5.9,1,3588,
1,2019,1,12,20,0,6,5,5.9,1,3584,
1,2019,1,12,20,1,6,5,5.9,1,3600,
1,2019,1,12,20,2,6,5,5.9,1,3576,
1,2019,1,12,20,3,6,5,5.9,1,3576,
1,2019,1,12,21,0,6,5,5.9,1,3572,
1,2019,1,12,21,1,6,5,5.9,1,3576,
1,2019,1,12,21,2,6,5,5.9,1,3576,
1,2019,1,12,21,3,6,5,5.9,1,3600,
1,2019,1,12,22,0,6,5,5.9,1,3576,
1,2019,1,12,22,1,6,5,5.9,2,3576,
1,2019,1,12,22,2,6,5,5.9,2,3564,
1,2019,1,12,22,3,6,5,5.9,2,3588,
1,2019,1,12,23,0,6,5,5.9,2,3576,
1,2019,1,12,23,1,6,5,5.9,2,3576,
1,2019,1,12,23,2,6,5,5.9,2,3576,
1,2019,1,12,23,3,6,5,5.9,2,3576,
1,2019,1,13,0,0,6,5,5.9,2,3576,
1,2019,1,13,0,1,7,5,9.3,4,3568,
1,2019,1,13,0,2,7,5,9.3,4,3564,
1,2019,1,13,0,3,7,5,9.3,4,1824,
1,2019,1,13,1,0,7,5,9.3,4,1824,
1,2019,1,13,1,1,7,5,9.3,4,1816,
1,2019,1,13,1,2,7,5,9.3,4,1824,
1,2019,1,13,1,3,7,5,9.3,4,1788,
1,2019,1,13,2,0,7,5,9.3,4,1780,
1,2019,1,13,2,1,7,5,9.3,4,1812,
1,2019,1,13,2,2,7,5,9.3,4,1812,
1,2019,1,13,2,3,7,5,9.3,4,1800,
1,2019,1,13,3,0,7,5,9.3,4,1812,
1,2019,1,13,3,1,7,5,9.3,4,1812,
1,2019,1,13,3,2,7,5,9.3,4,1792,
1,2019,1,13,3,3,7,5,9.3,4,1824,
1,2019,1,13,4,0,7,5,9.3,4,1812,
1,2019,1,13,4,1,7,5,9.3,4,1812,
1,2019,1,13,4,2,7,5,9.3,4,1800,
1,2019,1,13,4,3,7,5,9.3,4,1796,
1,2019,1,13,5,0,7,5,9.3,4,1832,
1,2019,1,13,5,1,7,5,9.3,4,1800,
1,2019,1,13,5,2,7,5,9.3,4,1812,
1,2019,1,13,5,3,7,5,9.3,4,1824,
1,2019,1,13,6,0,7,5,9.3,4,1816,
1,2019,1,13,6,1,7,5,9.3,4,1812,
1,2019,1,13,6,2,7,5,9.3,4,1812,
1,2019,1,13,6,3,7,5,9.3,4,1800,
1,2019,1,13,7,0,7,5,9.3,4,1804,
1,2019,1,13,7,1,7,5,9.3,4,1800,
1,2019,1,13,7,2,7,5,9.3,4,1812,
1,2019,1,13,7,3,7,5,9.3,4,1816,
1,2019,1,13,8,0,7,5,9.3,4,1800,
1,2019,1,13,8,1,7,5,9.3,4,1784,
1,2019,1,13,8,2,7,5,9.3,4,1776,
1,2019,1,13,8,3,7,5,9.3,4,1812,
1,2019,1,13,9,0,7,5,9.3,4,1800,
1,2019,1,13,9,1,7,5,9.3,2,1824,
1,2019,1,13,9,2,7,5,9.3,2,1824,
1,2019,1,13,9,3,7,5,9.3,2,1800,
1,2019,1,13,10,0,7,5,9.3,2,1788,
1,2019,1,13,10,1,7,5,9.3,1,1800,
1,2019,1,13,10,2,7,5,9.3,1,1812,
1,2019,1,13,10,3,7,5,9.3,1,1800,
1,2019,1,13,11,0,7,5,9.3,1,1796,
1,2019,1,13,11,1,7,5,9.3,1,1800,
1,2019,1,13,11,2,7,5,9.3,1,1792,
1,2019,1,13,11,3,7,5,9.3,1,1824,
1,2019,1,13,12,0,7,5,9.3,1,1812,
1,2019,1,13,12,1,7,5,9.3,1,1812,
1,2019,1,13,12,2,7,5,9.3,1,2668,
1,2019,1,13,12,3,7,5,9.3,1,2688,
1,2019,1,13,13,0,7,5,9.3,1,2676,
1,2019,1,13,13,1,7,5,9.3,1,4012,
1,2019,1,13,13,2,7,5,9.3,1,4020,
1,2019,1,13,13,3,7,5,9.3,1,4020,
1,2019,1,13,14,0,7,5,9.3,1,4032,
1,2019,1,13,14,1,7,5,9.3,1,4020,
1,2019,1,13,14,2,7,5,9.3,1,4032,
1,2019,1,13,14,3,7,5,9.3,1,4032,
1,2019,1,13,15,0,7,5,9.3,1,4016,
1,2019,1,13,15,1,7,5,9.3,1,4044,
1,2019,1,13,15,2,7,5,9.3,1,4056,
1,2019,1,13,15,3,7,5,9.3,1,4020,
1,2019,1,13,16,0,7,5,9.3,1,4012,
1,2019,1,13,16,1,7,5,9.3,1,5824,
1,2019,1,13,16,2,7,5,9.3,1,5796,
1,2019,1,13,16,3,7,5,9.3,1,5788,
1,2019,1,13,17,0,7,5,9.3,1,5796,
1,2019,1,13,17,1,7,5,9.3,1,5784,
1,2019,1,13,17,2,7,5,9.3,1,4936,
1,2019,1,13,17,3,7,5,9.3,1,4944,
1,2019,1,13,18,0,7,5,9.3,1,5796,
1,2019,1,13,18,1,7,5,9.3,1,4960,
1,2019,1,13,18,2,7,5,9.3,1,4948,
1,2019,1,13,18,3,7,5,9.3,1,4944,
1,2019,1,13,19,0,7,5,9.3,1,4956,
1,2019,1,13,19,1,7,5,9.3,1,4956,
1,2019,1,13,19,2,7,5,9.3,1,4948,
1,2019,1,13,19,3,7,5,9.3,1,4960,
1,2019,1,13,20,0,7,5,9.3,1,4924,
1,2019,1,13,20,1,7,5,9.3,1,4932,
1,2019,1,13,20,2,7,5,9.3,1,4952,
1,2019,1,13,20,3,7,5,9.3,1,4956,
1,2019,1,13,21,0,7,5,9.3,1,4944,
1,2019,1,13,21,1,7,5,9.3,1,4944,
1,2019,1,13,21,2,7,5,9.3,1,4944,
1,2019,1,13,21,3,7,5,9.3,1,4956,
1,2019,1,13,22,0,7,5,9.3,1,4968,
1,2019,1,13,22,1,7,5,9.3,1,5832,
1,2019,1,13,22,2,7,5,9.3,1,5808,
1,2019,1,13,22,3,7,5,9.3,1,5820,
1,2019,1,13,23,0,7,5,9.3,1,5808,
1,2019,1,13,23,1,7,5,9.3,1,5796,
1,2019,1,13,23,2,7,5,9.3,1,5796,
1,2019,1,13,23,3,7,5,9.3,1,5788,
1,2019,1,14,0,0,7,5,9.3,1,5784,
1,2019,1,14,0,1,1,4,9.0,1,5784,
1,2019,1,14,0,2,1,4,9.0,1,4008,
1,2019,1,14,0,3,1,4,9.0,1,2676,
1,2019,1,14,1,0,1,4,9.0,1,1812,
1,2019,1,14,1,1,1,4,9.0,1,1812,
1,2019,1,14,1,2,1,4,9.0,1,1812,
1,2019,1,14,1,3,1,4,9.0,1,1788,
1,2019,1,14,2,0,1,4,9.0,1,1812,
1,2019,1,14,2,1,1,4,9.0,1,1792,
1,2019,1,14,2,2,1,4,9.0,1,1812,
1,2019,1,14,2,3,1,4,9.0,1,1780,
1,2019,1,14,3,0,1,4,9.0,1,1812,
1,2019,1,14,3,1,1,4,9.0,1,1812,
1,2019,1,14,3,2,1,4,9.0,1,1800,
1,2019,1,14,3,3,1,4,9.0,1,1812,
1,2019,1,14,4,0,1,4,9.0,1,1788,
1,2019,1,14,4,1,1,4,9.0,1,1824,
1,2019,1,14,4,2,1,4,9.0,1,1812,
1,2019,1,14,4,3,1,4,9.0,1,1800,
1,2019,1,14,5,0,1,4,9.0,1,1812,
1,2019,1,14,5,1,1,4,9.0,1,1788,
1,2019,1,14,5,2,1,4,9.0,1,1780,
1,2019,1,14,5,3,1,4,9.0,1,1800,
1,2019,1,14,6,0,1,4,9.0,1,1836,
1,2019,1,14,6,1,1,4,9.0,1,1804,
1,2019,1,14,6,2,1,4,9.0,1,1792,
1,2019,1,14,6,3,1,4,9.0,1,1836,
1,2019,1,14,7,0,1,4,9.0,1,1816,
1,2019,1,14,7,1,1,4,9.0,1,1812,
1,2019,1,14,7,2,1,4,9.0,1,1800,
1,2019,1,14,7,3,1,4,9.0,1,1796,
1,2019,1,14,8,0,1,4,9.0,1,1796,
1,2019,1,14,8,1,1,4,9.0,1,1812,
1,2019,1,14,8,2,1,4,9.0,1,1812,
1,2019,1,14,8,3,1,4,9.0,1,1800,
1,2019,1,14,9,0,1,4,9.0,1,1800,
1,2019,1,14,9,1,1,4,9.0,1,1788,
1,2019,1,14,9,2,1,4,9.0,1,1776,
1,2019,1,14,9,3,1,4,9.0,1,1800,
1,2019,1,14,10,0,1,4,9.0,1,1776,
1,2019,1,14,10,1,1,4,9.0,1,3168,
1,2019,1,14,10,2,1,4,9.0,1,3600,
1,2019,1,14,10,3,1,4,9.0,1,3996,
1,2019,1,14,11,0,1,4,9.0,1,3996,
1,2019,1,14,11,1,1,4,9.0,2,5808,
1,2019,1,14,11,2,1,4,9.0,2,5808,
1,2019,1,14,11,3,1,4,9.0,2,5804,
1,2019,1,14,12,0,1,4,9.0,2,5804,
1,2019,1,14,12,1,1,4,9.0,3,5772,
1,2019,1,14,12,2,1,4,9.0,3,5772,
1,2019,1,14,12,3,1,4,9.0,3,5760,
1,2019,1,14,13,0,1,4,9.0,3,5772,
1,2019,1,14,13,1,1,4,9.0,3,5784,
1,2019,1,14,13,2,1,4,9.0,3,5772,
1,2019,1,14,13,3,1,4,9.0,3,5772,
1,2019,1,14,14,0,1,4,9.0,3,5756,
1,2019,1,14,14,1,1,4,9.0,3,5784,
1,2019,1,14,14,2,1,4,9.0,3,5784,
1,2019,1,14,14,3,1,4,9.0,3,5796,
1,2019,1,14,15,0,1,4,9.0,3,5784,
1,2019,1,14,15,1,1,4,9.0,3,5784,
1,2019,1,14,15,2,1,4,9.0,3,5808,
1,2019,1,14,15,3,1,4,9.0,3,5784,
1,2019,1,14,16,0,1,4,9.0,3,5772,
1,2019,1,14,16,1,1,4,9.0,3,5772,
1,2019,1,14,16,2,1,4,9.0,3,5796,
1,2019,1,14,16,3,1,4,9.0,3,5772,
1,2019,1,14,17,0,1,4,9.0,3,5760,
1,2019,1,14,17,1,1,4,9.0,3,5784,
1,2019,1,14,17,2,1,4,9.0,3,5808,
1,2019,1,14,17,3,1,4,9.0,3,5796,
1,2019,1,14,18,0,1,4,9.0,3,6408,
1,2019,1,14,18,1,1,4,9.0,4,6408,
1,2019,1,14,18,2,1,4,9.0,4,6396,
1,2019,1,14,18,3,1,4,9.0,4,6372,
1,2019,1,14,19,0,1,4,9.0,4,6372,
1,2019,1,14,19,1,1,4,9.0,3,6388,
1,2019,1,14,19,2,1,4,9.0,3,6384,
1,2019,1,14,19,3,1,4,9.0,3,5804,
1,2019,1,14,20,0,1,4,9.0,3,5784,
1,2019,1,14,20,1,1,4,9.0,2,5796,
1,2019,1,14,20,2,1,4,9.0,2,5352,
1,2019,1,14,20,3,1,4,9.0,2,3996,
1,2019,1,14,21,0,1,4,9.0,2,4032,
1,2019,1,14,21,1,1,4,9.0,3,5812,
1,2019,1,14,21,2,1,4,9.0,3,4440,
1,2019,1,14,21,3,1,4,9.0,3,4452,
1,2019,1,14,22,0,1,4,9.0,3,2664,
1,2019,1,14,22,1,1,4,9.0,3,2664,
1,2019,1,14,22,2,1,4,9.0,3,2652,
1,2019,1,14,22,3,1,4,9.0,3,2688,
1,2019,1,14,23,0,1,4,9.0,3,2676,
1,2019,1,14,23,1,1,4,9.0,3,2664,
1,2019,1,14,23,2,1,4,9.0,3,2668,
1,2019,1,14,23,3,1,4,9.0,3,3252,
1,2019,1,15,0,0,1,4,9.0,3,3264,
1,2019,1,15,0,1,2,4,7.6,4,4620,
1,2019,1,15,0,2,2,4,7.6,4,4032,
1,2019,1,15,0,3,2,4,7.6,4,4056,
1,2019,1,15,1,0,2,4,7.6,4,4632,
1,2019,1,15,1,1,2,4,7.6,4,4644,
1,2019,1,15,1,2,2,4,7.6,4,4024,
1,2019,1,15,1,3,2,4,7.6,4,4020,
1,2019,1,15,2,0,2,4,7.6,4,2664,
1,2019,1,15,2,1,2,4,7.6,3,2712,
1,2019,1,15,2,2,2,4,7.6,3,2676,
1,2019,1,15,2,3,2,4,7.6,3,2688,
1,2019,1,15,3,0,2,4,7.6,3,1824,
1,2019,1,15,3,1,2,4,7.6,4,1812,
1,2019,1,15,3,2,2,4,7.6,4,1836,
1,2019,1,15,3,3,2,4,7.6,4,1824,
1,2019,1,15,4,0,2,4,7.6,4,1812,
1,2019,1,15,4,1,2,4,7.6,3,1812,
1,2019,1,15,4,2,2,4,7.6,3,1836,
1,2019,1,15,4,3,2,4,7.6,3,1824,
1,2019,1,15,5,0,2,4,7.6,3,1812,
1,2019,1,15,5,1,2,4,7.6,3,1824,
1,2019,1,15,5,2,2,4,7.6,3,1812,
1,2019,1,15,5,3,2,4,7.6,3,1812,
1,2019,1,15,6,0,2,4,7.6,3,1824,
1,2019,1,15,6,1,2,4,7.6,3,1792,
1,2019,1,15,6,2,2,4,7.6,3,2672,
1,2019,1,15,6,3,2,4,7.6,3,3588,
1,2019,1,15,7,0,2,4,7.6,3,1812,
1,2019,1,15,7,1,2,4,7.6,3,1800,
1,2019,1,15,7,2,2,4,7.6,3,1820,
1,2019,1,15,7,3,2,4,7.6,3,1812,
1,2019,1,15,8,0,2,4,7.6,3,1792,
1,2019,1,15,8,1,2,4,7.6,1,1824,
1,2019,1,15,8,2,2,4,7.6,1,1788,
1,2019,1,15,8,3,2,4,7.6,1,1796,
1,2019,1,15,9,0,2,4,7.6,1,1808,
1,2019,1,15,9,1,2,4,7.6,1,1800,
1,2019,1,15,9,2,2,4,7.6,1,1812,
1,2019,1,15,9,3,2,4,7.6,1,2244,
1,2019,1,15,10,0,2,4,7.6,1,2256,
1,2019,1,15,10,1,2,4,7.6,1,1800,
1,2019,1,15,10,2,2,4,7.6,1,3168,
1,2019,1,15,10,3,2,4,7.6,1,4984,
1,2019,1,15,11,0,2,4,7.6,1,4956,
1,2019,1,15,11,1,2,4,7.6,1,4944,
1,2019,1,15,11,2,2,4,7.6,1,4920,
1,2019,1,15,11,3,2,4,7.6,1,4932,
1,2019,1,15,12,0,2,4,7.6,1,4920,
1,2019,1,15,12,1,2,4,7.6,1,4956,
1,2019,1,15,12,2,2,4,7.6,1,4932,
1,2019,1,15,12,3,2,4,7.6,1,5064,
1,2019,1,15,13,0,2,4,7.6,1,5036,
1,2019,1,15,13,1,2,4,7.6,1,5028,
1,2019,1,15,13,2,2,4,7.6,1,5016,
1,2019,1,15,13,3,2,4,7.6,1,5012,
1,2019,1,15,14,0,2,4,7.6,1,3668,
1,2019,1,15,14,1,2,4,7.6,2,3664,
1,2019,1,15,14,2,2,4,7.6,2,3684,
1,2019,1,15,14,3,2,4,7.6,2,3660,
1,2019,1,15,15,0,2,4,7.6,2,3664,
1,2019,1,15,15,1,2,4,7.6,3,3672,
1,2019,1,15,15,2,2,4,7.6,3,3672,
1,2019,1,15,15,3,2,4,7.6,3,3672,
1,2019,1,15,16,0,2,4,7.6,3,3652,
1,2019,1,15,16,1,2,4,7.6,3,3660,
1,2019,1,15,16,2,2,4,7.6,3,3672,
1,2019,1,15,16,3,2,4,7.6,3,3652,
1,2019,1,15,17,0,2,4,7.6,3,3668,
1,2019,1,15,17,1,2,4,7.6,4,3660,
1,2019,1,15,17,2,2,4,7.6,4,4572,
1,2019,1,15,17,3,2,4,7.6,4,4536,
1,2019,1,15,18,0,2,4,7.6,4,4508,
1,2019,1,15,18,1,2,4,7.6,4,4960,
1,2019,1,15,18,2,2,4,7.6,4,4552,
1,2019,1,15,18,3,2,4,7.6,4,4548,
1,2019,1,15,19,0,2,4,7.6,4,4548,
1,2019,1,15,19,1,2,4,7.6,4,4548,
1,2019,1,15,19,2,2,4,7.6,4,4540,
1,2019,1,15,19,3,2,4,7.6,4,4556,
1,2019,1,15,20,0,2,4,7.6,4,4596,
1,2019,1,15,20,1,2,4,7.6,4,4560,
1,2019,1,15,20,2,2,4,7.6,4,4532,
1,2019,1,15,20,3,2,4,7.6,4,4548,
1,2019,1,15,21,0,2,4,7.6,4,4552,
1,2019,1,15,21,1,2,4,7.6,4,4572,
1,2019,1,15,21,2,2,4,7.6,4,4556,
1,2019,1,15,21,3,2,4,7.6,4,4560,
1,2019,1,15,22,0,2,4,7.6,4,4560,
1,2019,1,15,22,1,2,4,7.6,4,4572,
1,2019,1,15,22,2,2,4,7.6,4,4560,
1,2019,1,15,22,3,2,4,7.6,4,4572,
1,2019,1,15,23,0,2,4,7.6,4,4536,
1,2019,1,15,23,1,2,4,7.6,4,3708,
1,2019,1,15,23,2,2,4,7.6,4,3708,
1,2019,1,15,23,3,2,4,7.6,4,3708,
1,2019,1,16,0,0,2,4,7.6,4,3708,
1,2019,1,16,0,1,3,4,-5.4,4,3708,
1,2019,1,16,0,2,3,4,-5.4,4,1936,
1,2019,1,16,0,3,3,4,-5.4,4,1956,
1,2019,1,16,1,0,3,4,-5.4,4,1920,
1,2019,1,16,1,1,3,4,-5.4,1,1944,
1,2019,1,16,1,2,3,4,-5.4,1,1932,
1,2019,1,16,1,3,3,4,-5.4,1,1944,
1,2019,1,16,2,0,3,4,-5.4,1,1900,
1,2019,1,16,2,1,3,4,-5.4,1,1920,
1,2019,1,16,2,2,3,4,-5.4,1,1912,
1,2019,1,16,2,3,3,4,-5.4,1,1936,
1,2019,1,16,3,0,3,4,-5.4,1,1956,
1,2019,1,16,3,1,3,4,-5.4,1,1932,
1,2019,1,16,3,2,3,4,-5.4,1,1936,
1,2019,1,16,3,3,3,4,-5.4,1,1928,
1,2019,1,16,4,0,3,4,-5.4,1,1932,
1,2019,1,16,4,1,3,4,-5.4,2,1948,
1,2019,1,16,4,2,3,4,-5.4,2,1932,
1,2019,1,16,4,3,3,4,-5.4,2,1924,
1,2019,1,16,5,0,3,4,-5.4,2,1932,
1,2019,1,16,5,1,3,4,-5.4,2,1932,
1,2019,1,16,5,2,3,4,-5.4,2,1936,
1,2019,1,16,5,3,3,4,-5.4,2,1916,
1,2019,1,16,6,0,3,4,-5.4,2,1920,
1,2019,1,16,6,1,3,4,-5.4,2,1932,
1,2019,1,16,6,2,3,4,-5.4,2,1932,
1,2019,1,16,6,3,3,4,-5.4,2,1904,
1,2019,1,16,7,0,3,4,-5.4,2,1932,
1,2019,1,16,7,1,3,4,-5.4,2,1912,
1,2019,1,16,7,2,3,4,-5.4,2,1924,
1,2019,1,16,7,3,3,4,-5.4,2,1928,
1,2019,1,16,8,0,3,4,-5.4,2,1912,
1,2019,1,16,8,1,3,4,-5.4,2,1912,
1,2019,1,16,8,2,3,4,-5.4,2,1920,
1,2019,1,16,8,3,3,4,-5.4,2,1932,
1,2019,1,16,9,0,3,4,-5.4,2,1908,
1,2019,1,16,9,1,3,4,-5.4,2,1908,
1,2019,1,16,9,2,3,4,-5.4,2,1920,
1,2019,1,16,9,3,3,4,-5.4,2,1916,
1,2019,1,16,10,0,3,4,-5.4,2,1892,
1,2019,1,16,10,1,3,4,-5.4,2,1896,
1,2019,1,16,10,2,3,4,-5.4,2,1904,
1,2019,1,16,10,3,3,4,-5.4,2,3252,
1,2019,1,16,11,0,3,4,-5.4,2,3248,
1,2019,1,16,11,1,3,4,-5.4,1,6324,
1,2019,1,16,11,2,3,4,-5.4,1,6324,
1,2019,1,16,11,3,3,4,-5.4,1,6316,
1,2019,1,16,12,0,3,4,-5.4,1,6324,
1,2019,1,16,12,1,3,4,-5.4,2,5016,
1,2019,1,16,12,2,3,4,-5.4,2,5048,
1,2019,1,16,12,3,3,4,-5.4,2,5028,
1,2019,1,16,13,0,3,4,-5.4,2,5028,
1,2019,1,16,13,1,3,4,-5.4,1,5028,
1,2019,1,16,13,2,3,4,-5.4,1,5020,
1,2019,1,16,13,3,3,4,-5.4,1,5004,
1,2019,1,16,14,0,3,4,-5.4,1,4500,
1,2019,1,16,14,1,3,4,-5.4,1,4528,
1,2019,1,16,14,2,3,4,-5.4,1,4524,
1,2019,1,16,14,3,3,4,-5.4,1,3672,
1,2019,1,16,15,0,3,4,-5.4,1,3684,
1,2019,1,16,15,1,3,4,-5.4,1,3656,
1,2019,1,16,15,2,3,4,-5.4,1,3660,
1,2019,1,16,15,3,3,4,-5.4,1,3628,
1,2019,1,16,16,0,3,4,-5.4,1,3660,
1,2019,1,16,16,1,3,4,-5.4,1,3640,
1,2019,1,16,16,2,3,4,-5.4,1,3660,
1,2019,1,16,16,3,3,4,-5.4,1,3652,
1,2019,1,16,17,0,3,4,-5.4,1,3648,
1,2019,1,16,17,1,3,4,-5.4,1,3660,
1,2019,1,16,17,2,3,4,-5.4,1,3660,
1,2019,1,16,17,3,3,4,-5.4,1,3660,
1,2019,1,16,18,0,3,4,-5.4,1,3672,
1,2019,1,16,18,1,3,4,-5.4,1,3672,
1,2019,1,16,18,2,3,4,-5.4,1,3660,
1,2019,1,16,18,3,3,4,-5.4,1,3660,
1,2019,1,16,19,0,3,4,-5.4,1,3660,
1,2019,1,16,19,1,3,4,-5.4,1,3636,
1,2019,1,16,19,2,3,4,-5.4,1,3648,
